VehicleID,Type,Battery_Level_Pct,Days_Since_Maintenance,Trip_Count,Total_Revenue,Avg_Fare,Avg_Duration,Peak_Trip_Count,Weekend_Trip_Count,Rain_Trip_Count,Heavy_Rain_Trip_Count,Unique_Start_Stations,Unique_End_Stations,Vehicle_Needs_Action
V1408,E-Bike,95,74,4.0,177000.0,44250.0,29.5,1.0,2.0,1.0,1.0,3.0,3.0,1
V1409,E-Bike,37,39,3.0,96000.0,32000.0,21.333333333333332,1.0,0.0,1.0,1.0,2.0,3.0,1
V1410,E-Bike,27,56,7.0,201000.0,28714.285714285714,19.142857142857142,2.0,4.0,3.0,3.0,5.0,6.0,1
V1411,E-Bike,15,61,6.0,255000.0,42500.0,28.333333333333332,1.0,2.0,2.0,0.0,4.0,4.0,1
V1412,E-Bike,53,73,4.0,180000.0,45000.0,30.0,3.0,0.0,1.0,1.0,3.0,3.0,1
V1413,E-Bike,52,52,2.0,129000.0,64500.0,43.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V1414,E-Bike,57,35,2.0,60000.0,30000.0,20.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1415,E-Bike,71,64,2.0,82500.0,41250.0,27.5,1.0,0.0,0.0,0.0,2.0,1.0,1
V1416,E-Bike,38,81,3.0,117000.0,39000.0,26.0,1.0,2.0,0.0,0.0,2.0,3.0,1
V1417,E-Bike,69,58,9.0,279000.0,31000.0,20.666666666666668,6.0,4.0,3.0,1.0,6.0,6.0,1
V1418,E-Bike,15,77,6.0,291000.0,48500.0,32.333333333333336,3.0,0.0,2.0,1.0,6.0,4.0,1
V1419,E-Bike,26,87,3.0,160500.0,53500.0,35.666666666666664,2.0,2.0,1.0,1.0,3.0,3.0,1
V1420,E-Bike,68,68,4.0,142500.0,35625.0,23.75,1.0,2.0,1.0,0.0,2.0,4.0,1
V1421,E-Bike,42,34,3.0,157500.0,52500.0,35.0,1.0,0.0,0.0,0.0,3.0,3.0,1
V1422,E-Bike,64,61,3.0,148500.0,49500.0,33.0,1.0,0.0,1.0,0.0,3.0,3.0,1
V1423,E-Bike,45,81,2.0,94500.0,47250.0,31.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1424,E-Bike,65,33,3.0,37500.0,12500.0,8.333333333333334,2.0,1.0,1.0,0.0,3.0,3.0,1
V1425,E-Bike,34,81,4.0,174000.0,43500.0,29.0,3.0,1.0,2.0,1.0,3.0,4.0,1
V1426,E-Bike,60,47,1.0,64500.0,64500.0,43.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1427,E-Bike,40,80,5.0,244500.0,48900.0,32.6,1.0,3.0,0.0,0.0,3.0,4.0,1
V1428,E-Bike,81,82,4.0,181500.0,45375.0,30.25,0.0,1.0,0.0,0.0,4.0,3.0,1
V1429,E-Bike,60,75,6.0,229500.0,38250.0,25.5,4.0,3.0,1.0,0.0,4.0,3.0,1
V1430,E-Bike,81,66,2.0,33000.0,16500.0,11.0,1.0,0.0,1.0,1.0,2.0,2.0,1
V1431,E-Bike,87,30,5.0,199500.0,39900.0,26.6,5.0,1.0,1.0,0.0,4.0,4.0,0
V1432,E-Bike,29,49,3.0,94500.0,31500.0,21.0,0.0,1.0,0.0,0.0,3.0,3.0,1
V1433,E-Bike,74,74,3.0,163500.0,54500.0,36.333333333333336,1.0,0.0,1.0,0.0,3.0,3.0,1
V1434,E-Bike,53,33,2.0,97500.0,48750.0,32.5,1.0,1.0,1.0,1.0,2.0,2.0,1
V1435,E-Bike,19,70,6.0,223500.0,37250.0,24.833333333333332,4.0,1.0,2.0,2.0,4.0,4.0,1
V1436,E-Bike,78,60,5.0,184500.0,36900.0,24.6,1.0,2.0,1.0,0.0,4.0,2.0,1
V1437,E-Bike,22,69,2.0,42000.0,21000.0,14.0,2.0,0.0,1.0,0.0,1.0,2.0,1
V1438,E-Bike,36,35,2.0,51000.0,25500.0,17.0,0.0,0.0,1.0,1.0,2.0,2.0,1
V1439,E-Bike,61,69,6.0,229500.0,38250.0,25.5,4.0,4.0,0.0,0.0,5.0,6.0,1
V1440,E-Bike,54,72,3.0,111000.0,37000.0,24.666666666666668,3.0,1.0,0.0,0.0,3.0,3.0,1
V1441,E-Bike,93,60,5.0,232500.0,46500.0,31.0,2.0,1.0,2.0,2.0,4.0,5.0,1
V1442,E-Bike,45,30,6.0,346500.0,57750.0,38.5,3.0,2.0,0.0,0.0,5.0,5.0,0
V1443,E-Bike,25,33,5.0,193500.0,38700.0,25.8,3.0,3.0,0.0,0.0,5.0,3.0,1
V1444,E-Bike,56,43,7.0,304500.0,43500.0,29.0,4.0,0.0,3.0,2.0,6.0,5.0,1
V1445,E-Bike,30,74,1.0,48000.0,48000.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1
V1446,E-Bike,30,62,6.0,202500.0,33750.0,22.5,3.0,0.0,2.0,0.0,2.0,6.0,1
V1447,E-Bike,18,74,3.0,151500.0,50500.0,33.666666666666664,0.0,0.0,0.0,0.0,3.0,3.0,1
V1448,E-Bike,100,64,3.0,81000.0,27000.0,18.0,1.0,0.0,2.0,1.0,2.0,2.0,1
V1449,E-Bike,64,63,4.0,123000.0,30750.0,20.5,3.0,2.0,0.0,0.0,4.0,3.0,1
V1450,E-Bike,11,63,3.0,141000.0,47000.0,31.333333333333332,2.0,1.0,0.0,0.0,2.0,3.0,1
V1451,E-Bike,58,31,3.0,76500.0,25500.0,17.0,1.0,0.0,0.0,0.0,3.0,1.0,1
V1452,E-Bike,73,62,5.0,106500.0,21300.0,14.2,1.0,0.0,1.0,0.0,5.0,3.0,1
V1453,E-Bike,51,39,3.0,132000.0,44000.0,29.333333333333332,1.0,2.0,1.0,0.0,3.0,2.0,1
V1454,E-Bike,50,63,3.0,75000.0,25000.0,16.666666666666668,0.0,0.0,1.0,1.0,3.0,2.0,1
V1455,E-Bike,60,58,3.0,129000.0,43000.0,28.666666666666668,1.0,1.0,1.0,1.0,3.0,3.0,1
V1456,E-Bike,75,52,2.0,70500.0,35250.0,23.5,0.0,1.0,0.0,0.0,2.0,2.0,1
V1457,E-Bike,51,49,3.0,114000.0,38000.0,25.333333333333332,1.0,1.0,2.0,1.0,3.0,3.0,1
V1458,E-Bike,97,38,3.0,99000.0,33000.0,22.0,1.0,1.0,1.0,1.0,3.0,3.0,1
V1459,E-Bike,37,32,1.0,66000.0,66000.0,44.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V1460,E-Bike,15,79,6.0,213000.0,35500.0,23.666666666666668,3.0,1.0,2.0,2.0,5.0,5.0,1
V1461,E-Bike,68,89,2.0,73500.0,36750.0,24.5,1.0,0.0,0.0,0.0,2.0,1.0,1
V1462,E-Bike,39,72,2.0,51000.0,25500.0,17.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1463,E-Bike,62,63,2.0,111000.0,55500.0,37.0,1.0,1.0,1.0,1.0,2.0,2.0,1
V1464,E-Bike,24,42,2.0,93000.0,46500.0,31.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1465,E-Bike,68,61,4.0,163500.0,40875.0,27.25,4.0,2.0,1.0,0.0,3.0,4.0,1
V1466,E-Bike,86,34,4.0,168000.0,42000.0,28.0,2.0,2.0,0.0,0.0,3.0,4.0,1
V1467,E-Bike,23,85,2.0,87000.0,43500.0,29.0,1.0,0.0,1.0,0.0,2.0,2.0,1
V1468,E-Bike,79,73,2.0,109500.0,54750.0,36.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V1469,E-Bike,69,90,4.0,88500.0,22125.0,14.75,1.0,1.0,1.0,1.0,3.0,3.0,1
V1470,E-Bike,42,61,5.0,217500.0,43500.0,29.0,2.0,1.0,0.0,0.0,4.0,4.0,1
V1471,E-Bike,68,62,1.0,13500.0,13500.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1
V1472,E-Bike,81,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1473,E-Bike,96,38,4.0,118500.0,29625.0,19.75,2.0,1.0,0.0,0.0,4.0,3.0,1
V1474,E-Bike,55,30,2.0,117000.0,58500.0,39.0,1.0,2.0,0.0,0.0,2.0,1.0,0
V1475,E-Bike,54,82,6.0,144000.0,24000.0,16.0,1.0,1.0,0.0,0.0,3.0,4.0,1
V1476,E-Bike,35,61,6.0,241500.0,40250.0,26.833333333333332,2.0,2.0,1.0,0.0,4.0,4.0,1
V1477,E-Bike,68,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1478,E-Bike,40,65,3.0,108000.0,36000.0,24.0,1.0,1.0,0.0,0.0,3.0,2.0,1
V1479,E-Bike,30,56,3.0,124500.0,41500.0,27.666666666666668,2.0,0.0,0.0,0.0,3.0,2.0,1
V1480,E-Bike,94,57,6.0,298500.0,49750.0,33.166666666666664,1.0,2.0,1.0,0.0,6.0,6.0,1
V1481,E-Bike,88,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1482,E-Bike,76,88,6.0,213000.0,35500.0,23.666666666666668,2.0,1.0,0.0,0.0,3.0,4.0,1
V1483,E-Bike,13,51,2.0,52500.0,26250.0,17.5,0.0,0.0,0.0,0.0,2.0,2.0,1
V1484,E-Bike,68,70,3.0,163500.0,54500.0,36.333333333333336,1.0,1.0,0.0,0.0,3.0,3.0,1
V1485,E-Bike,47,40,1.0,46500.0,46500.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1486,E-Bike,44,58,3.0,82500.0,27500.0,18.333333333333332,2.0,0.0,0.0,0.0,3.0,2.0,1
V1487,E-Bike,85,69,5.0,277500.0,55500.0,37.0,4.0,3.0,1.0,0.0,4.0,4.0,1
V1488,E-Bike,71,41,1.0,42000.0,42000.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1489,E-Bike,27,61,3.0,126000.0,42000.0,28.0,1.0,0.0,0.0,0.0,3.0,2.0,1
V1490,E-Bike,18,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1491,E-Bike,38,86,2.0,126000.0,63000.0,42.0,0.0,2.0,0.0,0.0,1.0,2.0,1
V1492,E-Bike,80,47,5.0,162000.0,32400.0,21.6,3.0,3.0,1.0,1.0,4.0,5.0,1
V1493,E-Bike,75,43,1.0,25500.0,25500.0,17.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1494,E-Bike,100,75,2.0,91500.0,45750.0,30.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1495,E-Bike,72,89,3.0,72000.0,24000.0,16.0,2.0,0.0,0.0,0.0,3.0,3.0,1
V1496,E-Bike,64,72,4.0,96000.0,24000.0,16.0,1.0,3.0,0.0,0.0,4.0,3.0,1
V1497,E-Bike,80,84,2.0,34500.0,17250.0,11.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1498,E-Bike,78,42,3.0,88500.0,29500.0,19.666666666666668,2.0,1.0,1.0,1.0,3.0,3.0,1
V1499,E-Bike,23,84,4.0,189000.0,47250.0,31.5,1.0,1.0,1.0,1.0,4.0,3.0,1
V1500,E-Bike,65,79,1.0,63000.0,63000.0,42.0,1.0,0.0,1.0,1.0,1.0,1.0,1
V1501,E-Bike,68,77,2.0,58500.0,29250.0,19.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1502,E-Bike,16,42,3.0,58500.0,19500.0,13.0,0.0,1.0,1.0,1.0,2.0,2.0,1
V1503,E-Bike,92,42,2.0,18000.0,9000.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1504,E-Bike,59,87,6.0,151500.0,25250.0,16.833333333333332,5.0,1.0,0.0,0.0,5.0,3.0,1
V1505,E-Bike,84,46,1.0,9000.0,9000.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1506,E-Bike,35,33,2.0,40500.0,20250.0,13.5,2.0,2.0,0.0,0.0,2.0,2.0,1
V1507,E-Bike,17,66,3.0,136500.0,45500.0,30.333333333333332,2.0,1.0,1.0,0.0,3.0,3.0,1
V1508,E-Bike,55,40,3.0,144000.0,48000.0,32.0,2.0,0.0,0.0,0.0,3.0,3.0,1
V1509,E-Bike,17,66,3.0,144000.0,48000.0,32.0,2.0,1.0,0.0,0.0,2.0,3.0,1
V1510,E-Bike,16,55,4.0,105000.0,26250.0,17.5,2.0,1.0,1.0,1.0,4.0,3.0,1
V1511,E-Bike,28,83,5.0,255000.0,51000.0,34.0,2.0,3.0,0.0,0.0,5.0,4.0,1
V1512,E-Bike,49,40,3.0,103500.0,34500.0,23.0,1.0,0.0,2.0,2.0,2.0,3.0,1
V1513,E-Bike,46,73,2.0,52500.0,26250.0,17.5,2.0,0.0,1.0,0.0,2.0,2.0,1
V1514,E-Bike,44,72,4.0,148500.0,37125.0,24.75,2.0,1.0,0.0,0.0,4.0,3.0,1
V1515,E-Bike,30,34,5.0,186000.0,37200.0,24.8,2.0,3.0,2.0,1.0,4.0,2.0,1
V1516,E-Bike,76,57,2.0,72000.0,36000.0,24.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1517,E-Bike,31,89,4.0,163500.0,40875.0,27.25,2.0,1.0,0.0,0.0,4.0,3.0,1
V1518,E-Bike,10,63,4.0,153000.0,38250.0,25.5,1.0,1.0,2.0,2.0,2.0,3.0,1
V1519,E-Bike,33,68,3.0,81000.0,27000.0,18.0,2.0,2.0,0.0,0.0,2.0,3.0,1
V1520,E-Bike,100,37,3.0,78000.0,26000.0,17.333333333333332,3.0,2.0,0.0,0.0,3.0,2.0,1
V1521,E-Bike,32,33,2.0,126000.0,63000.0,42.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1522,E-Bike,96,89,4.0,196500.0,49125.0,32.75,3.0,0.0,0.0,0.0,3.0,4.0,1
V1523,E-Bike,20,41,7.0,304500.0,43500.0,29.0,0.0,2.0,3.0,2.0,5.0,5.0,1
V1524,E-Bike,13,52,1.0,42000.0,42000.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1525,E-Bike,49,90,1.0,10500.0,10500.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1
V1526,E-Bike,43,54,3.0,120000.0,40000.0,26.666666666666668,0.0,1.0,1.0,1.0,3.0,3.0,1
V1527,E-Bike,60,31,2.0,66000.0,33000.0,22.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V1528,E-Bike,53,45,4.0,196500.0,49125.0,32.75,2.0,1.0,0.0,0.0,3.0,4.0,1
V1529,E-Bike,42,52,1.0,10500.0,10500.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1530,E-Bike,42,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1531,E-Bike,31,61,7.0,292500.0,41785.71428571428,27.857142857142858,3.0,2.0,0.0,0.0,5.0,4.0,1
V1532,E-Bike,42,50,2.0,63000.0,31500.0,21.0,0.0,0.0,1.0,1.0,2.0,2.0,1
V1533,E-Bike,28,52,3.0,148500.0,49500.0,33.0,2.0,0.0,1.0,0.0,2.0,3.0,1
V1534,E-Bike,28,53,8.0,301500.0,37687.5,25.125,5.0,4.0,3.0,3.0,5.0,5.0,1
V1535,E-Bike,98,88,2.0,64500.0,32250.0,21.5,0.0,2.0,0.0,0.0,2.0,2.0,1
V1536,E-Bike,94,61,4.0,115500.0,28875.0,19.25,2.0,1.0,0.0,0.0,3.0,4.0,1
V1537,E-Bike,16,70,3.0,111000.0,37000.0,24.666666666666668,3.0,1.0,1.0,1.0,3.0,3.0,1
V1538,E-Bike,82,42,2.0,43500.0,21750.0,14.5,1.0,1.0,2.0,2.0,2.0,2.0,1
V1539,E-Bike,97,42,2.0,73500.0,36750.0,24.5,1.0,0.0,1.0,1.0,2.0,2.0,1
V1540,E-Bike,88,58,3.0,108000.0,36000.0,24.0,3.0,0.0,1.0,1.0,2.0,2.0,1
V1541,E-Bike,85,86,2.0,48000.0,24000.0,16.0,1.0,2.0,1.0,1.0,1.0,2.0,1
V1542,E-Bike,25,90,5.0,172500.0,34500.0,23.0,2.0,0.0,1.0,1.0,4.0,4.0,1
V1543,E-Bike,85,72,3.0,142500.0,47500.0,31.666666666666668,1.0,2.0,1.0,1.0,3.0,2.0,1
V1544,E-Bike,13,49,4.0,162000.0,40500.0,27.0,1.0,1.0,1.0,0.0,4.0,3.0,1
V1545,E-Bike,14,32,5.0,187500.0,37500.0,25.0,0.0,3.0,0.0,0.0,4.0,4.0,1
V1546,E-Bike,75,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1547,E-Bike,99,33,2.0,52500.0,26250.0,17.5,0.0,1.0,0.0,0.0,2.0,2.0,1
V1548,E-Bike,41,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1549,E-Bike,16,42,4.0,192000.0,48000.0,32.0,2.0,2.0,2.0,1.0,3.0,3.0,1
V1550,E-Bike,57,90,4.0,184500.0,46125.0,30.75,2.0,1.0,2.0,1.0,3.0,4.0,1
V1551,E-Bike,88,80,7.0,361500.0,51642.857142857145,34.42857142857143,4.0,1.0,1.0,0.0,6.0,6.0,1
V1552,E-Bike,40,59,5.0,175500.0,35100.0,23.4,2.0,2.0,2.0,2.0,5.0,3.0,1
V1553,E-Bike,19,69,2.0,67500.0,33750.0,22.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V1554,E-Bike,46,86,5.0,220500.0,44100.0,29.4,2.0,3.0,0.0,0.0,4.0,4.0,1
V1555,E-Bike,67,84,3.0,118500.0,39500.0,26.333333333333332,1.0,1.0,1.0,0.0,3.0,3.0,1
V1556,E-Bike,70,78,4.0,144000.0,36000.0,24.0,1.0,1.0,3.0,2.0,3.0,3.0,1
V1557,E-Bike,100,72,4.0,159000.0,39750.0,26.5,2.0,1.0,2.0,0.0,3.0,3.0,1
V1558,E-Bike,50,50,2.0,61500.0,30750.0,20.5,0.0,0.0,0.0,0.0,2.0,2.0,1
V1559,E-Bike,85,30,2.0,51000.0,25500.0,17.0,0.0,0.0,1.0,1.0,2.0,2.0,0
V1560,E-Bike,52,69,3.0,91500.0,30500.0,20.333333333333332,2.0,0.0,0.0,0.0,3.0,3.0,1
V1561,E-Bike,79,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1562,E-Bike,66,89,3.0,163500.0,54500.0,36.333333333333336,2.0,2.0,0.0,0.0,3.0,2.0,1
V1563,E-Bike,83,67,2.0,19500.0,9750.0,6.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1564,E-Bike,76,76,5.0,144000.0,28800.0,19.2,3.0,2.0,3.0,2.0,3.0,3.0,1
V1565,E-Bike,93,74,5.0,213000.0,42600.0,28.4,0.0,2.0,1.0,0.0,5.0,5.0,1
V1566,E-Bike,47,53,5.0,151500.0,30300.0,20.2,2.0,2.0,1.0,0.0,5.0,4.0,1
V1567,E-Bike,52,34,4.0,139500.0,34875.0,23.25,2.0,1.0,2.0,1.0,4.0,3.0,1
V1568,E-Bike,18,54,2.0,45000.0,22500.0,15.0,1.0,0.0,0.0,0.0,2.0,1.0,1
V1569,E-Bike,63,76,3.0,69000.0,23000.0,15.333333333333334,1.0,0.0,2.0,2.0,2.0,3.0,1
V1570,E-Bike,47,56,2.0,60000.0,30000.0,20.0,0.0,2.0,0.0,0.0,2.0,2.0,1
V1571,E-Bike,33,86,4.0,114000.0,28500.0,19.0,4.0,1.0,1.0,1.0,3.0,3.0,1
V1572,E-Bike,45,35,2.0,121500.0,60750.0,40.5,1.0,0.0,2.0,2.0,2.0,2.0,1
V1573,E-Bike,17,60,5.0,150000.0,30000.0,20.0,1.0,2.0,0.0,0.0,4.0,3.0,1
V1574,E-Bike,100,49,2.0,103500.0,51750.0,34.5,1.0,0.0,1.0,1.0,2.0,2.0,1
V1575,E-Bike,29,88,3.0,118500.0,39500.0,26.333333333333332,0.0,1.0,2.0,2.0,2.0,2.0,1
V1576,E-Bike,61,44,4.0,88500.0,22125.0,14.75,2.0,0.0,0.0,0.0,4.0,3.0,1
V1577,E-Bike,98,70,2.0,118500.0,59250.0,39.5,0.0,0.0,0.0,0.0,2.0,2.0,1
V1578,E-Bike,89,54,3.0,126000.0,42000.0,28.0,1.0,2.0,1.0,1.0,3.0,3.0,1
V1579,E-Bike,53,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1580,E-Bike,86,80,4.0,168000.0,42000.0,28.0,2.0,2.0,0.0,0.0,4.0,4.0,1
V1581,E-Bike,27,45,3.0,73500.0,24500.0,16.333333333333332,1.0,1.0,0.0,0.0,3.0,3.0,1
V1582,E-Bike,68,38,5.0,178500.0,35700.0,23.8,3.0,1.0,2.0,1.0,5.0,4.0,1
V1583,E-Bike,69,67,1.0,30000.0,30000.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1584,E-Bike,42,71,1.0,7500.0,7500.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1
V1585,E-Bike,47,72,2.0,85500.0,42750.0,28.5,0.0,0.0,0.0,0.0,2.0,2.0,1
V1586,E-Bike,91,68,5.0,208500.0,41700.0,27.8,1.0,1.0,0.0,0.0,4.0,4.0,1
V1587,E-Bike,43,46,1.0,37500.0,37500.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1588,E-Bike,51,66,4.0,109500.0,27375.0,18.25,1.0,1.0,2.0,2.0,4.0,3.0,1
V1589,E-Bike,21,48,1.0,51000.0,51000.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1590,E-Bike,65,70,3.0,93000.0,31000.0,20.666666666666668,2.0,0.0,1.0,0.0,2.0,3.0,1
V1591,E-Bike,22,48,2.0,76500.0,38250.0,25.5,0.0,0.0,1.0,1.0,2.0,2.0,1
V1592,E-Bike,39,55,3.0,133500.0,44500.0,29.666666666666668,2.0,0.0,2.0,0.0,2.0,3.0,1
V1593,E-Bike,66,46,3.0,136500.0,45500.0,30.333333333333332,1.0,1.0,0.0,0.0,3.0,2.0,1
V1594,E-Bike,77,52,3.0,55500.0,18500.0,12.333333333333334,0.0,0.0,1.0,0.0,2.0,3.0,1
V1595,E-Bike,30,73,3.0,124500.0,41500.0,27.666666666666668,1.0,1.0,0.0,0.0,3.0,3.0,1
V1596,E-Bike,17,74,2.0,93000.0,46500.0,31.0,0.0,1.0,1.0,1.0,1.0,2.0,1
V1597,E-Bike,46,89,2.0,66000.0,33000.0,22.0,1.0,1.0,2.0,2.0,2.0,2.0,1
V1598,E-Bike,47,72,3.0,58500.0,19500.0,13.0,1.0,2.0,1.0,0.0,3.0,2.0,1
V1599,E-Bike,82,55,1.0,66000.0,66000.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1600,E-Bike,65,69,4.0,213000.0,53250.0,35.5,1.0,0.0,1.0,0.0,4.0,3.0,1
V1601,E-Bike,87,84,1.0,7500.0,7500.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V1602,E-Bike,26,31,2.0,66000.0,33000.0,22.0,2.0,1.0,0.0,0.0,2.0,2.0,1
V1603,E-Bike,30,40,1.0,49500.0,49500.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1604,E-Bike,36,83,3.0,112500.0,37500.0,25.0,0.0,1.0,0.0,0.0,2.0,2.0,1
V1605,E-Bike,40,53,2.0,25500.0,12750.0,8.5,0.0,1.0,0.0,0.0,2.0,2.0,1
V1606,E-Bike,73,51,4.0,139500.0,34875.0,23.25,1.0,2.0,0.0,0.0,4.0,2.0,1
V1607,E-Bike,98,58,3.0,81000.0,27000.0,18.0,3.0,1.0,0.0,0.0,3.0,3.0,1
V1608,E-Bike,83,32,3.0,127500.0,42500.0,28.333333333333332,1.0,0.0,1.0,1.0,2.0,3.0,1
V1609,E-Bike,67,88,1.0,24000.0,24000.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1610,E-Bike,67,45,1.0,54000.0,54000.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1611,E-Bike,62,61,5.0,190500.0,38100.0,25.4,2.0,0.0,4.0,2.0,4.0,5.0,1
V1612,E-Bike,82,35,1.0,13500.0,13500.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1613,E-Bike,72,65,6.0,241500.0,40250.0,26.833333333333332,1.0,1.0,2.0,1.0,5.0,4.0,1
V1614,E-Bike,81,30,4.0,136500.0,34125.0,22.75,2.0,1.0,1.0,1.0,3.0,3.0,0
V1615,E-Bike,29,57,3.0,144000.0,48000.0,32.0,0.0,1.0,1.0,1.0,3.0,1.0,1
V1616,E-Bike,65,70,4.0,93000.0,23250.0,15.5,3.0,1.0,1.0,1.0,4.0,4.0,1
V1617,E-Bike,21,36,4.0,183000.0,45750.0,30.5,2.0,1.0,1.0,0.0,4.0,3.0,1
V1618,E-Bike,34,84,3.0,127500.0,42500.0,28.333333333333332,3.0,0.0,1.0,0.0,3.0,3.0,1
V1619,E-Bike,48,71,2.0,70500.0,35250.0,23.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1620,E-Bike,29,38,6.0,187500.0,31250.0,20.833333333333332,2.0,4.0,0.0,0.0,3.0,5.0,1
V1621,E-Bike,61,59,6.0,133500.0,22250.0,14.833333333333334,6.0,1.0,3.0,1.0,3.0,6.0,1
V1622,E-Bike,93,68,7.0,208500.0,29785.714285714286,19.857142857142858,5.0,3.0,1.0,1.0,4.0,5.0,1
V1623,E-Bike,13,81,2.0,82500.0,41250.0,27.5,0.0,0.0,0.0,0.0,2.0,1.0,1
V1624,E-Bike,13,72,2.0,82500.0,41250.0,27.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1625,E-Bike,98,44,2.0,49500.0,24750.0,16.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V1626,E-Bike,50,36,6.0,262500.0,43750.0,29.166666666666668,4.0,2.0,0.0,0.0,4.0,3.0,1
V1627,E-Bike,99,40,3.0,64500.0,21500.0,14.333333333333334,1.0,1.0,2.0,2.0,3.0,2.0,1
V1628,E-Bike,45,49,2.0,106500.0,53250.0,35.5,1.0,1.0,1.0,1.0,2.0,2.0,1
V1629,E-Bike,56,35,6.0,181500.0,30250.0,20.166666666666668,3.0,2.0,1.0,0.0,4.0,5.0,1
V1630,E-Bike,96,90,4.0,180000.0,45000.0,30.0,4.0,0.0,0.0,0.0,3.0,4.0,1
V1631,E-Bike,34,49,2.0,25500.0,12750.0,8.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1632,E-Bike,44,77,1.0,24000.0,24000.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1633,E-Bike,68,87,6.0,210000.0,35000.0,23.333333333333332,5.0,2.0,3.0,2.0,5.0,6.0,1
V1634,E-Bike,61,67,4.0,172500.0,43125.0,28.75,1.0,3.0,1.0,1.0,4.0,3.0,1
V1635,E-Bike,13,88,4.0,118500.0,29625.0,19.75,1.0,1.0,3.0,3.0,3.0,3.0,1
V1636,E-Bike,39,65,5.0,228000.0,45600.0,30.4,1.0,0.0,4.0,2.0,4.0,3.0,1
V1637,E-Bike,81,62,1.0,52500.0,52500.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1638,E-Bike,32,87,3.0,76500.0,25500.0,17.0,0.0,1.0,0.0,0.0,3.0,3.0,1
V1639,E-Bike,37,81,3.0,135000.0,45000.0,30.0,2.0,0.0,0.0,0.0,2.0,3.0,1
V1640,E-Bike,59,56,3.0,97500.0,32500.0,21.666666666666668,2.0,1.0,0.0,0.0,3.0,3.0,1
V1641,E-Bike,67,37,8.0,301500.0,37687.5,25.125,3.0,3.0,0.0,0.0,4.0,5.0,1
V1642,E-Bike,100,61,4.0,126000.0,31500.0,21.0,2.0,1.0,1.0,0.0,4.0,3.0,1
